code,name,state,total_casos,total_mortes,primeirocaso,ultimoregistro,taxa_mortalidade_cidade,population,mortes_por_100k,casos_por_100k
313400.0,Itinga,MG,23663.0,1539,2020-03-27,2021-05-23,6.5,,,
313410.0,Itueta,MG,174321.0,578,2020-03-27,2021-05-23,0.33,,,
313420.0,Ituiutaba,MG,1518956.0,36078,2020-03-27,2021-05-23,2.38,104671.0,34468.0,1451171.77
313430.0,Itumirim,MG,11403.0,110,2020-03-27,2021-05-23,0.96,6023.0,1826.33,189324.26
313440.0,Iturama,MG,483356.0,11218,2020-03-27,2021-05-23,2.32,,,
313450.0,Itutinga,MG,7908.0,232,2020-03-27,2021-05-23,2.93,,,
313460.0,Jaboticatubas,MG,206999.0,4495,2020-03-27,2021-05-23,2.17,20143.0,22315.44,1027647.32
313470.0,Jacinto,MG,127968.0,1409,2020-03-27,2021-05-23,1.1,,,
313480.0,Jacuí,MG,74795.0,2199,2020-03-27,2021-05-23,2.94,,,
313490.0,Jacutinga,MG,201390.0,5224,2020-03-27,2021-05-23,2.59,,,
313500.0,Jaguaraçu,MG,50343.0,1504,2020-03-27,2021-05-23,2.99,,,
313505.0,Jaíba,MG,208895.0,3108,2020-03-27,2021-05-23,1.49,,,
313507.0,Jampruca,MG,24164.0,532,2020-03-27,2021-05-23,2.2,,,
313510.0,Janaúba,MG,598395.0,9796,2020-03-27,2021-05-23,1.64,71648.0,13672.4,835187.3
313520.0,Januária,MG,191447.0,4495,2020-03-27,2021-05-23,2.35,,,
313530.0,Japaraíba,MG,28320.0,397,2020-03-27,2021-05-23,1.4,,,
313535.0,Japonvar,MG,25144.0,311,2020-03-27,2021-05-23,1.24,,,
313540.0,Jeceaba,MG,22923.0,766,2020-03-27,2021-05-23,3.34,4912.0,15594.46,466673.45
313545.0,Jenipapo de Minas,MG,10352.0,173,2020-03-27,2021-05-23,1.67,,,
313550.0,Jequeri,MG,38482.0,1438,2020-03-27,2021-05-23,3.74,,,
313560.0,Jequitaí,MG,29935.0,1005,2020-03-27,2021-05-23,3.36,,,
313570.0,Jequitibá,MG,38764.0,402,2020-03-27,2021-05-23,1.04,,,
313580.0,Jequitinhonha,MG,134561.0,2253,2020-03-27,2021-05-23,1.67,25391.0,8873.22,529955.5
313590.0,Jesuânia,MG,29388.0,1781,2020-03-27,2021-05-23,6.06,,,
313600.0,Joaíma,MG,96340.0,2629,2020-03-27,2021-05-23,2.73,,,
313610.0,Joanésia,MG,46837.0,1545,2020-03-27,2021-05-23,3.3,,,
313620.0,João Monlevade,MG,945306.0,17606,2020-03-27,2021-05-23,1.86,79910.0,22032.29,1182963.33
313630.0,João Pinheiro,MG,476212.0,5958,2020-03-27,2021-05-23,1.25,,,
313640.0,Joaquim Felício,MG,17359.0,362,2020-03-27,2021-05-23,2.09,,,
313650.0,Jordânia,MG,117686.0,1466,2020-03-27,2021-05-23,1.25,,,
313652.0,José Gonçalves de Minas,MG,5763.0,0,2020-03-27,2021-05-23,0.0,,,
313655.0,José Raydan,MG,29851.0,0,2020-03-27,2021-05-23,0.0,,,
313657.0,Josenópolis,MG,64740.0,452,2020-03-27,2021-05-23,0.7,,,
313660.0,Nova União,MG,23688.0,191,2020-03-27,2021-05-23,0.81,,,
313665.0,Juatuba,MG,286704.0,7031,2020-03-27,2021-05-23,2.45,26946.0,26092.93,1063994.66
313670.0,Juiz de Fora,MG,4362362.0,179597,2020-03-27,2021-05-23,4.12,568873.0,31570.67,766842.86
313680.0,Juramento,MG,17791.0,92,2020-03-27,2021-05-23,0.52,,,
313690.0,Juruaia,MG,134279.0,2110,2020-03-27,2021-05-23,1.57,,,
313695.0,Juvenília,MG,38994.0,528,2020-03-27,2021-05-23,1.35,,,
313700.0,Ladainha,MG,47235.0,482,2020-03-27,2021-05-23,1.02,,,
313710.0,Lagamar,MG,52058.0,923,2020-03-27,2021-05-23,1.77,,,
313720.0,Lagoa da Prata,MG,535362.0,10177,2020-03-27,2021-05-23,1.9,52165.0,19509.25,1026285.82
313730.0,Lagoa dos Patos,MG,7888.0,99,2020-03-27,2021-05-23,1.26,,,
313740.0,Lagoa Dourada,MG,63044.0,1221,2020-03-27,2021-05-23,1.94,,,
313750.0,Lagoa Formosa,MG,247347.0,6444,2020-03-27,2021-05-23,2.61,,,
313753.0,Lagoa Grande,MG,64586.0,1663,2020-03-27,2021-05-23,2.57,,,
313760.0,Lagoa Santa,MG,577979.0,9341,2020-03-27,2021-05-23,1.62,64527.0,14476.11,895716.52
313770.0,Lajinha,MG,327356.0,5505,2020-03-27,2021-05-23,1.68,19923.0,27631.38,1643105.96
313780.0,Lambari,MG,153153.0,2899,2020-03-27,2021-05-23,1.89,20814.0,13928.13,735817.24
313790.0,Lamim,MG,5628.0,125,2020-03-27,2021-05-23,2.22,,,
313800.0,Laranjal,MG,48216.0,2049,2020-03-27,2021-05-23,4.25,,,
313810.0,Lassance,MG,26208.0,191,2020-03-27,2021-05-23,0.73,,,
313820.0,Lavras,MG,416820.0,12661,2020-03-27,2021-05-23,3.04,103773.0,12200.67,401665.17
313830.0,Leandro Ferreira,MG,21284.0,861,2020-03-27,2021-05-23,4.05,,,
313835.0,Leme do Prado,MG,11326.0,144,2020-03-27,2021-05-23,1.27,,,
313840.0,Leopoldina,MG,557801.0,14302,2020-03-27,2021-05-23,2.56,52587.0,27196.84,1060720.33
313850.0,Liberdade,MG,11028.0,297,2020-03-27,2021-05-23,2.69,,,
313860.0,Lima Duarte,MG,97902.0,5664,2020-03-27,2021-05-23,5.79,16698.0,33920.23,586309.74
313862.0,Limeira do Oeste,MG,90070.0,1206,2020-03-27,2021-05-23,1.34,,,
313865.0,Lontra,MG,36747.0,1143,2020-03-27,2021-05-23,3.11,,,
313867.0,Luisburgo,MG,42817.0,2061,2020-03-27,2021-05-23,4.81,,,
313868.0,Luislândia,MG,14603.0,236,2020-03-27,2021-05-23,1.62,,,
313870.0,Luminárias,MG,15194.0,1156,2020-03-27,2021-05-23,7.61,,,
313880.0,Luz,MG,97010.0,2390,2020-03-27,2021-05-23,2.46,,,
313890.0,Machacalis,MG,71227.0,1034,2020-03-27,2021-05-23,1.45,,,
313900.0,Machado,MG,192520.0,3666,2020-03-27,2021-05-23,1.9,42133.0,8701.02,456933.99
313910.0,Madre de Deus de Minas,MG,36493.0,451,2020-03-27,2021-05-23,1.24,,,
313920.0,Malacacheta,MG,126958.0,1154,2020-03-27,2021-05-23,0.91,,,
313925.0,Mamonas,MG,27429.0,437,2020-03-27,2021-05-23,1.59,6543.0,6678.89,419211.37
313930.0,Manga,MG,125521.0,1664,2020-03-27,2021-05-23,1.33,,,
313940.0,Manhuaçu,MG,882706.0,22332,2020-03-27,2021-05-23,2.53,90229.0,24750.36,978295.23
313950.0,Manhumirim,MG,268979.0,5413,2020-03-27,2021-05-23,2.01,,,
313960.0,Mantena,MG,422818.0,9103,2020-03-27,2021-05-23,2.15,27644.0,32929.39,1529510.92
313970.0,Maravilhas,MG,53272.0,460,2020-03-27,2021-05-23,0.86,,,
313980.0,Mar de Espanha,MG,113395.0,4000,2020-03-27,2021-05-23,3.53,12814.0,31215.86,884930.54
313990.0,Maria da Fé,MG,80644.0,3157,2020-03-27,2021-05-23,3.91,,,
314000.0,Mariana,MG,1159532.0,10432,2020-03-27,2021-05-23,0.9,60724.0,17179.37,1909511.89
314010.0,Marilac,MG,31879.0,930,2020-03-27,2021-05-23,2.92,,,
314015.0,Mário Campos,MG,95857.0,4406,2020-03-27,2021-05-23,4.6,15416.0,28580.7,621802.02
314020.0,Maripá de Minas,MG,29020.0,433,2020-03-27,2021-05-23,1.49,2973.0,14564.41,976118.4
314030.0,Marliéria,MG,31597.0,1392,2020-03-27,2021-05-23,4.41,4039.0,34463.98,782297.6
314040.0,Marmelópolis,MG,5110.0,56,2020-03-27,2021-05-23,1.1,,,
314050.0,Martinho Campos,MG,89378.0,2299,2020-03-27,2021-05-23,2.57,13388.0,17172.09,667597.85
314053.0,Martins Soares,MG,26176.0,1765,2020-03-27,2021-05-23,6.74,,,
314055.0,Mata Verde,MG,73324.0,1217,2020-03-27,2021-05-23,1.66,,,
314060.0,Materlândia,MG,13442.0,363,2020-03-27,2021-05-23,2.7,,,
314070.0,Mateus Leme,MG,245063.0,6643,2020-03-27,2021-05-23,2.71,,,
314080.0,Matias Barbosa,MG,176222.0,4171,2020-03-27,2021-05-23,2.37,,,
314085.0,Matias Cardoso,MG,26254.0,869,2020-03-27,2021-05-23,3.31,11157.0,7788.83,235314.15
314090.0,Matipó,MG,142772.0,3234,2020-03-27,2021-05-23,2.27,,,
314100.0,Mato Verde,MG,80874.0,1286,2020-03-27,2021-05-23,1.59,,,
314110.0,Matozinhos,MG,301593.0,5836,2020-03-27,2021-05-23,1.94,37820.0,15430.99,797443.15
314120.0,Matutina,MG,28555.0,971,2020-03-27,2021-05-23,3.4,,,
314130.0,Medeiros,MG,19777.0,357,2020-03-27,2021-05-23,1.81,,,
314140.0,Medina,MG,135267.0,2873,2020-03-27,2021-05-23,2.12,20820.0,13799.23,649697.41
314150.0,Mendes Pimentel,MG,69737.0,1028,2020-03-27,2021-05-23,1.47,,,
314160.0,Mercês,MG,71155.0,1472,2020-03-27,2021-05-23,2.07,,,
314170.0,Mesquita,MG,41297.0,463,2020-03-27,2021-05-23,1.12,,,
314180.0,Minas Novas,MG,60430.0,1812,2020-03-27,2021-05-23,3.0,31484.0,5755.3,191938.76
314190.0,Minduri,MG,7092.0,72,2020-03-27,2021-05-23,1.02,,,
314200.0,Mirabela,MG,56928.0,1262,2020-03-27,2021-05-23,2.22,,,
314210.0,Miradouro,MG,82705.0,959,2020-03-27,2021-05-23,1.16,,,
314220.0,Miraí,MG,134628.0,1144,2020-03-27,2021-05-23,0.85,,,
314225.0,Miravânia,MG,1925.0,3,2020-03-27,2021-05-23,0.16,,,
314230.0,Moeda,MG,48829.0,792,2020-03-27,2021-05-23,1.62,,,
314240.0,Moema,MG,105824.0,1399,2020-03-27,2021-05-23,1.32,7517.0,18611.15,1407795.66
314250.0,Monjolos,MG,3633.0,12,2020-03-27,2021-05-23,0.33,,,
314260.0,Monsenhor Paulo,MG,25362.0,258,2020-03-27,2021-05-23,1.02,,,
314270.0,Montalvânia,MG,105076.0,1671,2020-03-27,2021-05-23,1.59,,,
314280.0,Monte Alegre de Minas,MG,223305.0,4551,2020-03-27,2021-05-23,2.04,21120.0,21548.3,1057315.34
314290.0,Monte Azul,MG,173290.0,3331,2020-03-27,2021-05-23,1.92,20854.0,15972.95,830967.68
314300.0,Monte Belo,MG,60248.0,2533,2020-03-27,2021-05-23,4.2,,,
314310.0,Monte Carmelo,MG,432445.0,13211,2020-03-27,2021-05-23,3.05,47809.0,27632.87,904526.34
314315.0,Monte Formoso,MG,17240.0,349,2020-03-27,2021-05-23,2.02,,,
314320.0,Monte Santo de Minas,MG,89725.0,2920,2020-03-27,2021-05-23,3.25,,,
314330.0,Montes Claros,MG,4736004.0,84869,2020-03-27,2021-05-23,1.79,409341.0,20733.08,1156982.56
314340.0,Monte Sião,MG,241089.0,3459,2020-03-27,2021-05-23,1.43,,,
314345.0,Montezuma,MG,17392.0,198,2020-03-27,2021-05-23,1.14,,,
314350.0,Morada Nova de Minas,MG,40416.0,450,2020-03-27,2021-05-23,1.11,,,
314360.0,Morro da Garça,MG,11837.0,1124,2020-03-27,2021-05-23,9.5,2462.0,45653.94,480787.98
314370.0,Morro do Pilar,MG,16485.0,381,2020-03-27,2021-05-23,2.31,,,
314380.0,Munhoz,MG,55610.0,1564,2020-03-27,2021-05-23,2.81,6029.0,25941.28,922375.19
314390.0,Muriaé,MG,1652147.0,30845,2020-03-27,2021-05-23,1.87,108763.0,28359.83,1519034.05
314400.0,Mutum,MG,208984.0,3413,2020-03-27,2021-05-23,1.63,26979.0,12650.58,774617.29
314410.0,Muzambinho,MG,112658.0,1429,2020-03-27,2021-05-23,1.27,20569.0,6947.35,547707.72
314420.0,Nacip Raydan,MG,26488.0,1158,2020-03-27,2021-05-23,4.37,,,
314430.0,Nanuque,MG,580435.0,17233,2020-03-27,2021-05-23,2.97,40750.0,42289.57,1424380.37
314435.0,Naque,MG,71904.0,2258,2020-03-27,2021-05-23,3.14,,,
314437.0,Natalândia,MG,10586.0,293,2020-03-27,2021-05-23,2.77,,,
314440.0,Natércia,MG,33411.0,484,2020-03-27,2021-05-23,1.45,,,
314450.0,Nazareno,MG,26264.0,634,2020-03-27,2021-05-23,2.41,8608.0,7365.24,305111.52
314460.0,Nepomuceno,MG,125496.0,2201,2020-03-27,2021-05-23,1.75,,,
314465.0,Ninheira,MG,31330.0,337,2020-03-27,2021-05-23,1.08,,,
314467.0,Nova Belém,MG,35579.0,1242,2020-03-27,2021-05-23,3.49,,,
314470.0,Nova Era,MG,156047.0,3600,2020-03-27,2021-05-23,2.31,,,
314480.0,Nova Lima,MG,2308559.0,20751,2020-03-27,2021-05-23,0.9,94889.0,21868.71,2432904.76
314490.0,Nova Módica,MG,46628.0,1170,2020-03-27,2021-05-23,2.51,,,
314500.0,Nova Ponte,MG,155651.0,3722,2020-03-27,2021-05-23,2.39,,,
314505.0,Nova Porteirinha,MG,36930.0,667,2020-03-27,2021-05-23,1.81,7500.0,8893.33,492400.0
314510.0,Nova Resende,MG,111829.0,1712,2020-03-27,2021-05-23,1.53,,,
314520.0,Nova Serrana,MG,507856.0,17227,2020-03-27,2021-05-23,3.39,102693.0,16775.24,494538.09
314530.0,Novo Cruzeiro,MG,203844.0,3408,2020-03-27,2021-05-23,1.67,31331.0,10877.41,650614.41
314535.0,Novo Oriente de Minas,MG,67338.0,1428,2020-03-27,2021-05-23,2.12,,,
314537.0,Novorizonte,MG,9769.0,572,2020-03-27,2021-05-23,5.86,,,
314540.0,Olaria,MG,4388.0,52,2020-03-27,2021-05-23,1.19,,,
314545.0,Olhos-d'Água,MG,8902.0,292,2020-03-27,2021-05-23,3.28,,,
314550.0,Olímpio Noronha,MG,17817.0,162,2020-03-27,2021-05-23,0.91,,,
314560.0,Oliveira,MG,336446.0,4497,2020-03-27,2021-05-23,1.34,,,
314570.0,Oliveira Fortes,MG,4195.0,49,2020-03-27,2021-05-23,1.17,,,
314580.0,Onça de Pitangui,MG,11681.0,335,2020-03-27,2021-05-23,2.87,,,
314585.0,Oratórios,MG,33323.0,907,2020-03-27,2021-05-23,2.72,,,
314587.0,Orizânia,MG,28867.0,1528,2020-03-27,2021-05-23,5.29,,,
314590.0,Ouro Branco,MG,406994.0,3626,2020-03-27,2021-05-23,0.89,39500.0,9179.75,1030364.56
314600.0,Ouro Fino,MG,206126.0,5103,2020-03-27,2021-05-23,2.48,33639.0,15169.89,612759.0
314610.0,Ouro Preto,MG,576758.0,13567,2020-03-27,2021-05-23,2.35,,,
314620.0,Ouro Verde de Minas,MG,28421.0,1227,2020-03-27,2021-05-23,4.32,,,
314625.0,Padre Carvalho,MG,27879.0,557,2020-03-27,2021-05-23,2.0,,,
314630.0,Padre Paraíso,MG,171071.0,2295,2020-03-27,2021-05-23,1.34,20154.0,11387.32,848819.09
314640.0,Paineiras,MG,13097.0,132,2020-03-27,2021-05-23,1.01,,,
314650.0,Pains,MG,65525.0,522,2020-03-27,2021-05-23,0.8,,,
314655.0,Pai Pedro,MG,13010.0,383,2020-03-27,2021-05-23,2.94,,,
314660.0,Paiva,MG,5268.0,272,2020-03-27,2021-05-23,5.16,,,
314670.0,Palma,MG,26848.0,1400,2020-03-27,2021-05-23,5.21,,,
314675.0,Palmópolis,MG,29120.0,1093,2020-03-27,2021-05-23,3.75,,,
314690.0,Papagaios,MG,126735.0,430,2020-03-27,2021-05-23,0.34,,,
314700.0,Paracatu,MG,1081484.0,17833,2020-03-27,2021-05-23,1.65,93158.0,19142.75,1160913.72
314710.0,Pará de Minas,MG,458932.0,11944,2020-03-27,2021-05-23,2.6,93969.0,12710.57,488386.6
314720.0,Paraguaçu,MG,131424.0,2335,2020-03-27,2021-05-23,1.78,,,
314730.0,Paraisópolis,MG,112096.0,4994,2020-03-27,2021-05-23,4.46,21083.0,23687.33,531689.04
314740.0,Paraopeba,MG,205622.0,2429,2020-03-27,2021-05-23,1.18,,,
314750.0,Passabém,MG,9322.0,264,2020-03-27,2021-05-23,2.83,,,
314760.0,Passa Quatro,MG,151606.0,3719,2020-03-27,2021-05-23,2.45,,,
314770.0,Passa Tempo,MG,62064.0,545,2020-03-27,2021-05-23,0.88,,,
314780.0,Passa Vinte,MG,8911.0,191,2020-03-27,2021-05-23,2.14,,,
314790.0,Passos,MG,748607.0,16778,2020-03-27,2021-05-23,2.24,114679.0,14630.4,652784.73
314795.0,Patis,MG,23693.0,0,2020-03-27,2021-05-23,0.0,,,
314800.0,Patos de Minas,MG,1806696.0,40713,2020-03-27,2021-05-23,2.25,152488.0,26699.15,1184811.92
314810.0,Patrocínio,MG,964311.0,21688,2020-03-27,2021-05-23,2.25,90757.0,23896.78,1062519.7
314820.0,Patrocínio do Muriaé,MG,28876.0,1053,2020-03-27,2021-05-23,3.65,,,
314830.0,Paula Cândido,MG,28552.0,78,2020-03-27,2021-05-23,0.27,,,
314840.0,Paulistas,MG,14697.0,120,2020-03-27,2021-05-23,0.82,,,
314850.0,Pavão,MG,30697.0,995,2020-03-27,2021-05-23,3.24,,,
314860.0,Peçanha,MG,70259.0,986,2020-03-27,2021-05-23,1.4,,,
314870.0,Pedra Azul,MG,167889.0,4875,2020-03-27,2021-05-23,2.9,,,
314875.0,Pedra Bonita,MG,46789.0,1193,2020-03-27,2021-05-23,2.55,,,
314880.0,Pedra do Anta,MG,13079.0,0,2020-03-27,2021-05-23,0.0,,,
314890.0,Pedra do Indaiá,MG,31408.0,902,2020-03-27,2021-05-23,2.87,,,
314900.0,Pedra Dourada,MG,19042.0,16,2020-03-27,2021-05-23,0.08,2504.0,638.98,760463.26
314910.0,Pedralva,MG,23698.0,790,2020-03-27,2021-05-23,3.33,,,
314915.0,Pedras de Maria da Cruz,MG,30811.0,457,2020-03-27,2021-05-23,1.48,,,
314920.0,Pedrinópolis,MG,38719.0,672,2020-03-27,2021-05-23,1.74,,,
314930.0,Pedro Leopoldo,MG,547258.0,11528,2020-03-27,2021-05-23,2.11,64258.0,17940.18,851657.38
314940.0,Pedro Teixeira,MG,3245.0,0,2020-03-27,2021-05-23,0.0,,,
314950.0,Pequeri,MG,18180.0,394,2020-03-27,2021-05-23,2.17,,,
314960.0,Pequi,MG,25471.0,580,2020-03-27,2021-05-23,2.28,,,
314970.0,Perdigão,MG,81468.0,1736,2020-03-27,2021-05-23,2.13,,,
314980.0,Perdizes,MG,161818.0,2107,2020-03-27,2021-05-23,1.3,16168.0,13031.91,1000853.54
314990.0,Perdões,MG,150543.0,1954,2020-03-27,2021-05-23,1.3,21390.0,9135.11,703800.84
314995.0,Periquito,MG,78412.0,3390,2020-03-27,2021-05-23,4.32,,,
315000.0,Pescador,MG,37475.0,588,2020-03-27,2021-05-23,1.57,,,
315010.0,Piau,MG,13019.0,852,2020-03-27,2021-05-23,6.54,,,
315015.0,Piedade de Caratinga,MG,53536.0,2182,2020-03-27,2021-05-23,4.08,,,
315020.0,Piedade de Ponte Nova,MG,25718.0,794,2020-03-27,2021-05-23,3.09,,,
315030.0,Piedade do Rio Grande,MG,18261.0,1052,2020-03-27,2021-05-23,5.76,,,
315040.0,Piedade dos Gerais,MG,23793.0,1052,2020-03-27,2021-05-23,4.42,,,
315050.0,Pimenta,MG,41590.0,694,2020-03-27,2021-05-23,1.67,,,
315053.0,Pingo d'Água,MG,27283.0,1058,2020-03-27,2021-05-23,3.88,,,
315057.0,Pintópolis,MG,8408.0,401,2020-03-27,2021-05-23,4.77,,,
315060.0,Piracema,MG,24110.0,894,2020-03-27,2021-05-23,3.71,,,
315070.0,Pirajuba,MG,70296.0,1224,2020-03-27,2021-05-23,1.74,,,
315080.0,Piranga,MG,45859.0,3973,2020-03-27,2021-05-23,8.66,,,
315090.0,Piranguçu,MG,31259.0,1068,2020-03-27,2021-05-23,3.42,5472.0,19517.54,571253.65
315100.0,Piranguinho,MG,83989.0,2785,2020-03-27,2021-05-23,3.32,,,
315110.0,Pirapetinga,MG,288057.0,2441,2020-03-27,2021-05-23,0.85,10752.0,22702.75,2679101.56
315120.0,Pirapora,MG,581029.0,6945,2020-03-27,2021-05-23,1.2,56428.0,12307.72,1029682.07
315130.0,Piraúba,MG,119116.0,1629,2020-03-27,2021-05-23,1.37,,,
315140.0,Pitangui,MG,175149.0,5409,2020-03-27,2021-05-23,3.09,,,
315150.0,Piumhi,MG,313696.0,6858,2020-03-27,2021-05-23,2.19,34691.0,19768.82,904257.59
315160.0,Planura,MG,132189.0,2482,2020-03-27,2021-05-23,1.88,12133.0,20456.61,1089499.71
315170.0,Poço Fundo,MG,82440.0,934,2020-03-27,2021-05-23,1.13,16791.0,5562.5,490977.31
315180.0,Poços de Caldas,MG,1016636.0,29906,2020-03-27,2021-05-23,2.94,167397.0,17865.31,607320.32
315190.0,Pocrane,MG,52662.0,1182,2020-03-27,2021-05-23,2.24,,,
315200.0,Pompéu,MG,282083.0,2856,2020-03-27,2021-05-23,1.01,,,
315210.0,Ponte Nova,MG,679462.0,15051,2020-03-27,2021-05-23,2.22,59742.0,25193.33,1137327.17
315213.0,Ponto Chique,MG,18562.0,450,2020-03-27,2021-05-23,2.42,,,
315217.0,Ponto dos Volantes,MG,48735.0,1754,2020-03-27,2021-05-23,3.6,,,
315220.0,Porteirinha,MG,249573.0,6123,2020-03-27,2021-05-23,2.45,37906.0,16153.12,658399.73
315230.0,Porto Firme,MG,70863.0,2072,2020-03-27,2021-05-23,2.92,11279.0,18370.42,628273.78
315240.0,Poté,MG,103726.0,2248,2020-03-27,2021-05-23,2.17,16555.0,13578.98,626553.91
315250.0,Pouso Alegre,MG,1781262.0,31969,2020-03-27,2021-05-23,1.79,150737.0,21208.46,1181701.9
315260.0,Pouso Alto,MG,72246.0,1568,2020-03-27,2021-05-23,2.17,,,
315270.0,Prados,MG,43510.0,1287,2020-03-27,2021-05-23,2.96,,,
315280.0,Prata,MG,270926.0,8998,2020-03-27,2021-05-23,3.32,,,
315290.0,Pratápolis,MG,62363.0,2473,2020-03-27,2021-05-23,3.97,,,
315300.0,Pratinha,MG,23532.0,251,2020-03-27,2021-05-23,1.07,,,
315310.0,Presidente Bernardes,MG,11942.0,663,2020-03-27,2021-05-23,5.55,,,
315320.0,Presidente Juscelino,MG,17157.0,484,2020-03-27,2021-05-23,2.82,3641.0,13293.05,471216.7
315330.0,Presidente Kubitschek,MG,12921.0,252,2020-03-27,2021-05-23,1.95,,,
315340.0,Presidente Olegário,MG,89704.0,2972,2020-03-27,2021-05-23,3.31,,,
315350.0,Alto Jequitibá,MG,82063.0,1867,2020-03-27,2021-05-23,2.28,8317.0,22448.0,986689.91
315360.0,Prudente de Morais,MG,42871.0,666,2020-03-27,2021-05-23,1.55,,,
315370.0,Quartel Geral,MG,11643.0,119,2020-03-27,2021-05-23,1.02,,,
315380.0,Queluzito,MG,8933.0,724,2020-03-27,2021-05-23,8.1,,,
315390.0,Raposos,MG,247691.0,3331,2020-03-27,2021-05-23,1.34,16354.0,20368.11,1514559.13
315400.0,Raul Soares,MG,189752.0,3900,2020-03-27,2021-05-23,2.06,,,
315410.0,Recreio,MG,53476.0,1565,2020-03-27,2021-05-23,2.93,10517.0,14880.67,508472.0
315415.0,Reduto,MG,56513.0,598,2020-03-27,2021-05-23,1.06,,,
315420.0,Resende Costa,MG,37743.0,339,2020-03-27,2021-05-23,0.9,,,
315430.0,Resplendor,MG,264121.0,4380,2020-03-27,2021-05-23,1.66,,,
315440.0,Ressaquinha,MG,13580.0,202,2020-03-27,2021-05-23,1.49,,,
315445.0,Riachinho,MG,43537.0,671,2020-03-27,2021-05-23,1.54,,,
315450.0,Riacho dos Machados,MG,34725.0,525,2020-03-27,2021-05-23,1.51,9481.0,5537.39,366258.83
315460.0,Ribeirão das Neves,MG,2063822.0,65412,2020-03-27,2021-05-23,3.17,334858.0,19534.25,616327.52
315470.0,Ribeirão Vermelho,MG,19560.0,289,2020-03-27,2021-05-23,1.48,,,
315480.0,Rio Acima,MG,135164.0,2709,2020-03-27,2021-05-23,2.0,,,
315490.0,Rio Casca,MG,106988.0,2578,2020-03-27,2021-05-23,2.41,,,
315500.0,Rio Doce,MG,34920.0,538,2020-03-27,2021-05-23,1.54,,,
315510.0,Rio do Prado,MG,29219.0,499,2020-03-27,2021-05-23,1.71,,,
315520.0,Rio Espera,MG,16760.0,898,2020-03-27,2021-05-23,5.36,,,
315530.0,Rio Manso,MG,46657.0,1743,2020-03-27,2021-05-23,3.74,,,
315540.0,Rio Novo,MG,45173.0,1856,2020-03-27,2021-05-23,4.11,8949.0,20739.75,504782.66
315550.0,Rio Paranaíba,MG,247717.0,3252,2020-03-27,2021-05-23,1.31,,,
315560.0,Rio Pardo de Minas,MG,111275.0,778,2020-03-27,2021-05-23,0.7,,,
315570.0,Rio Piracicaba,MG,183841.0,2079,2020-03-27,2021-05-23,1.13,,,
315580.0,Rio Pomba,MG,140564.0,2162,2020-03-27,2021-05-23,1.54,,,
315590.0,Rio Preto,MG,38952.0,172,2020-03-27,2021-05-23,0.44,,,
315600.0,Rio Vermelho,MG,12225.0,141,2020-03-27,2021-05-23,1.15,,,
315610.0,Ritápolis,MG,18241.0,796,2020-03-27,2021-05-23,4.36,,,
315620.0,Rochedo de Minas,MG,27768.0,548,2020-03-27,2021-05-23,1.97,,,
315630.0,Rodeiro,MG,101512.0,1506,2020-03-27,2021-05-23,1.48,,,
315640.0,Romaria,MG,32783.0,903,2020-03-27,2021-05-23,2.75,,,
315645.0,Rosário da Limeira,MG,27985.0,285,2020-03-27,2021-05-23,1.02,,,
315650.0,Rubelita,MG,9794.0,261,2020-03-27,2021-05-23,2.66,,,
315660.0,Rubim,MG,70465.0,1679,2020-03-27,2021-05-23,2.38,,,
315670.0,Sabará,MG,705447.0,24224,2020-03-27,2021-05-23,3.43,136344.0,17766.83,517402.31
315680.0,Sabinópolis,MG,39951.0,701,2020-03-27,2021-05-23,1.75,,,
315690.0,Sacramento,MG,318493.0,6696,2020-03-27,2021-05-23,2.1,26185.0,25571.89,1216318.5
315700.0,Salinas,MG,307367.0,5475,2020-03-27,2021-05-23,1.78,,,
315710.0,Salto da Divisa,MG,40157.0,1014,2020-03-27,2021-05-23,2.53,,,
315720.0,Santa Bárbara,MG,323507.0,3585,2020-03-27,2021-05-23,1.11,31324.0,11444.9,1032776.78
315725.0,Santa Bárbara do Leste,MG,62602.0,3197,2020-03-27,2021-05-23,5.11,,,
315727.0,Santa Bárbara do Monte Verde,MG,20813.0,517,2020-03-27,2021-05-23,2.48,,,
315730.0,Santa Bárbara do Tugúrio,MG,12351.0,0,2020-03-27,2021-05-23,0.0,,,
315733.0,Santa Cruz de Minas,MG,60050.0,1880,2020-03-27,2021-05-23,3.13,,,
315737.0,Santa Cruz de Salinas,MG,7745.0,484,2020-03-27,2021-05-23,6.25,,,
315740.0,Santa Cruz do Escalvado,MG,41576.0,870,2020-03-27,2021-05-23,2.09,,,
315750.0,Santa Efigênia de Minas,MG,37674.0,1406,2020-03-27,2021-05-23,3.73,,,
315760.0,Santa Fé de Minas,MG,38719.0,319,2020-03-27,2021-05-23,0.82,,,
315765.0,Santa Helena de Minas,MG,54396.0,919,2020-03-27,2021-05-23,1.69,,,
315770.0,Santa Juliana,MG,174726.0,6434,2020-03-27,2021-05-23,3.68,,,
315780.0,Santa Luzia,MG,1130304.0,43078,2020-03-27,2021-05-23,3.81,219134.0,19658.29,515804.94
315790.0,Santa Margarida,MG,135115.0,3114,2020-03-27,2021-05-23,2.3,16208.0,19212.73,833631.54
